CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,Date_Order,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,Location_warehouse,Capacity,SupplierID,Company,Location_Supplier,QualityScore
1120,Tracy Ball,natashawilson@example.org,65,Male,Mitchellberg,48,Clothing,Jeans,846.01,43.87,7x11x31,1120,01-17-2021,$1703.43,Express,Pending,1120,322,461,2022-03-19,363,Brianville,14634,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
1121,Daniel Daniel,ddunn@example.org,33,Female,Port Ericstad,10,Electronics,Laptops,389.23,35.09,34x34x38,1121,16/05/2022,£431.89,Standard,Shipped,1121,510,117,2020-11-20,178,East Reginald,15942,3,Johnson-Rodriguez,Katherineborough,7.4
1122,Kevin Daniels,vevans@example.org,62,Male,Nolanbury,11,Clothing,Hats,365.95,5.33,45x25x48,1122,22/05/2021,€1789.71,Two-day,Delivered,1122,365,357,2021-06-08,48,Heathermouth,17570,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
1123,Chad Boyd,bflynn@example.org,62,Female,Jeffreyton,1,Electronics,Cameras,745.0,39.95,1x36x37,1123,2021-04-13,£881.64,Express,Shipped,1123,148,444,2022-06-16,307,Garciashire,13308,3,Johnson-Rodriguez,Katherineborough,7.4
1124,Amy Brown,kevincross@example.org,32,Male,West Tinaland,16,Furniture,Tables,333.12,30.49,22x3x11,1124,16/02/2022,€3146.08,Two-day,Pending,1124,306,219,2021-05-30,222,West Kristen,11070,6,Morgan LLC,New Marktown,2.48
1125,Richard Bender,ashley49@example.com,21,Male,Tracyhaven,48,Clothing,Jeans,496.33,9.67,39x44x24,1125,2021-04-23,€952.28,Two-day,Pending,1125,950,357,2021-05-24,223,South Mark,16298,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
1126,Randy Scott,zsanchez@example.net,25,Female,North Steve,48,Clothing,Jeans,687.63,11.39,39x37x6,1126,28/04/2022,€261.7,Two-day,Shipped,1126,301,213,2021-11-07,111,Melodyhaven,8492,7,Miller Group,Clarkmouth,6.56
1127,Charles Anderson,tammytrujillo@example.com,21,Male,South John,48,Clothing,Jeans,51.8,45.15,3x30x18,1127,05-21-2023,€1939.52,Express,Pending,1127,50,463,2021-10-29,146,Michelefurt,11187,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
1128,Luis Green,fcarlson@example.org,46,Male,South Brian,3,Furniture,Cabinets,406.03,15.91,46x39x31,1128,18/07/2022,$1367.61,Two-day,Shipped,1128,150,333,2020-10-11,242,Wernerchester,19529,5,Morgan LLC,Port Robynmouth,1.23
1129,Mrs. Tanya Johnson,amberguerra@example.org,66,Female,Port Steven,2,Electronics,Mobile Phones,144.64,43.82,46x6x9,1129,2023-07-18,£690.44,Two-day,Pending,1129,356,21,2022-05-08,455,Lake Monica,11049,0,Johnson-Rodriguez,Port Robynmouth,
1130,Joshua Woods,parkerchristopher@example.net,63,Male,Nicholsmouth,11,Clothing,Hats,480.4,5.34,50x14x45,1130,12/07/2023,£192.16,Standard,Delivered,1130,825,26,2022-05-25,177,Griffinberg,7721,5,Morgan LLC,Port Robynmouth,1.23
1131,Devin Goodwin,daniel42@example.com,53,Female,Soniaville,11,Clothing,Hats,851.73,15.76,40x32x8,1131,10/04/2022,$309.37,Two-day,Delivered,1131,131,418,2021-11-11,122,Lake Jeremymouth,17546,3,Johnson-Rodriguez,Katherineborough,7.4
1132,Seth Shaw,bobby15@example.org,69,Male,Davisbury,48,Clothing,Jeans,761.83,27.78,27x26x20,1132,27/09/2020,€342.75,Two-day,Cancelled,1132,566,356,2022-01-24,303,Mariaburgh,14031,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
1133,Amber Lang,woodstimothy@example.com,54,Female,Gibsonmouth,4,Clothing,T-Shirts,350.1,5.98,18x5x27,1133,20/11/2022,£1295.02,Two-day,Cancelled,1133,157,313,2020-12-02,425,North Robinshire,15061,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
1134,Martha Munoz,lrodriguez@example.org,45,Male,West Matthewport,48,Clothing,Jeans,437.01,6.98,13x3x33,1134,2021-11-25,€694.9,Standard,Cancelled,1134,936,280,2022-01-21,132,New Rebeccaville,8925,5,Morgan LLC,Port Robynmouth,1.23
1135,Ashley Williams,uhall@example.com,23,Male,New Kristinbury,3,Furniture,Cabinets,540.93,21.47,42x48x5,1135,04-27-2022,€1772.7,Standard,Cancelled,1135,899,106,2021-05-30,388,North Thomasfort,12388,3,Johnson-Rodriguez,Katherineborough,7.4
1136,Kevin Martinez,fking@example.com,35,Female,East Joyce,9,Furniture,Beds,42.84,43.77,45x47x3,1136,2021-06-12,£1388.85,Express,Pending,1136,12,471,2021-07-14,189,North Rebecca,15747,5,Morgan LLC,Port Robynmouth,1.23
1137,Erik Smith,mercedes14@example.com,37,Female,North Jerome,16,Furniture,Tables,171.76,0.76,30x24x34,1137,05-04-2023,£639.0,Express,Shipped,1137,533,58,2022-01-25,156,Douglasfurt,16565,2,Miller-Pearson,Clarkmouth,9.83
1138,Timothy Aguirre,jeffreyblake@example.com,37,Male,Lopezport,10,Electronics,Laptops,666.69,27.05,2x44x26,1138,23/12/2022,€2312.7,Standard,Pending,1138,759,489,2020-10-17,382,East Frank,6029,2,Miller-Pearson,Clarkmouth,9.83
1139,Eric Carroll,longerin@example.org,20,Female,Gordonville,8,Clothing,Shoes,330.35,30.19,29x40x7,1139,18/07/2022,£339.53,Two-day,Delivered,1139,184,101,2021-09-06,294,Port Davidfurt,5812,2,Miller-Pearson,Clarkmouth,9.83
1140,Alisha Perry,alexclark@example.net,67,Male,West Christopherside,4,Clothing,T-Shirts,289.41,19.86,41x42x29,1140,10/09/2021,£1255.71,Express,Shipped,1140,685,47,2021-03-16,425,North Robinshire,15061,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
1141,Anthony Mclaughlin,danielsmith@example.net,23,Male,South Valeriestad,48,Clothing,Jeans,228.82,30.54,24x50x13,1141,2023-04-27,$997.32,Express,Pending,1141,804,474,2022-07-08,103,New Brentmouth,9478,9,Johnson-Rodriguez,Katherineborough,7.81
1142,Sarah Sims,dcurtis@example.org,24,Female,Joyceview,11,Clothing,Hats,594.29,16.79,19x33x42,1142,04/07/2021,£136.86,Express,Pending,1142,695,186,2021-11-28,367,Jeffreyshire,15437,6,Morgan LLC,New Marktown,2.48
1143,David Pratt,louis96@example.org,27,Male,East Gina,11,Clothing,Hats,379.86,37.24,30x20x50,1143,2021-10-24,€1036.8,Express,Pending,1143,401,202,2021-04-18,457,South Kaylaview,5057,8,Parks-Gallegos,Jenkinsside,6.82
1144,Kaitlyn Henderson,melissa11@example.net,22,Female,South Christopher,2,Electronics,Mobile Phones,707.11,11.02,1x37x44,1144,08/04/2021,£2364.39,Express,Shipped,1144,647,208,2021-05-22,252,Port Williamville,11266,3,Johnson-Rodriguez,Katherineborough,7.4
1145,William Davis,longtina@example.org,52,Female,Taylorhaven,3,Furniture,Cabinets,868.35,49.97,46x22x41,1145,14/07/2022,£880.18,Express,Pending,1145,114,98,2022-05-16,124,West Samantha,11205,9,Johnson-Rodriguez,Katherineborough,7.81
1146,Christopher Miller,jameshamilton@example.org,44,Female,Samuelport,48,Clothing,Jeans,765.25,39.52,44x17x31,1146,07/11/2020,€2191.9,Standard,Cancelled,1146,986,495,2021-06-05,139,Lake Craig,7278,2,Miller-Pearson,Clarkmouth,9.83
1147,Jennifer Perez,david97@example.net,53,Male,South Robin,11,Clothing,Hats,861.12,26.28,9x31x19,1147,03-16-2022,£2042.95,Standard,Pending,1147,252,405,2021-04-10,328,North Jenniferburgh,10835,6,Morgan LLC,New Marktown,2.48
1148,Tina Waters,olivervictoria@example.com,69,Male,New Jeffrey,16,Furniture,Tables,957.98,12.97,15x32x25,1148,10-08-2021,$2451.08,Express,Pending,1148,404,145,2021-09-02,72,East William,16980,5,Morgan LLC,Port Robynmouth,1.23
1149,Frank Barber,osbornechristopher@example.net,44,Female,South Amandafurt,12,Clothing,Dresses,494.74,43.9,12x46x19,1149,2022-08-21,£1669.9,Two-day,Shipped,1149,635,148,2022-05-24,342,North Jennahaven,11583,6,Morgan LLC,New Marktown,2.48
1150,Mark Baker,castillosean@example.com,42,Male,Ericksonberg,10,Electronics,Laptops,560.33,39.23,37x9x30,1150,20/03/2022,€1772.56,Express,Shipped,1150,587,146,2021-12-26,209,Austinville,9637,2,Miller-Pearson,Clarkmouth,9.83
1151,Jessica Walters,jessica84@example.com,22,Female,Byrdfort,9,Furniture,Beds,724.76,42.03,24x41x40,1151,03-10-2021,€4188.35,Express,Delivered,1151,551,220,2021-11-13,290,North Chloe,6944,9,Johnson-Rodriguez,Katherineborough,7.81
1152,Brenda Good,xking@example.net,36,Male,Port Sean,12,Clothing,Dresses,611.02,20.05,34x7x33,1152,14/04/2022,$1006.96,Express,Cancelled,1152,493,194,2020-11-28,268,Chasefurt,16822,3,Johnson-Rodriguez,Katherineborough,7.4
1153,Danielle Smith,riverawendy@example.org,28,Male,Port Zacharymouth,11,Clothing,Hats,520.54,42.31,5x10x19,1153,2023-02-01,$2598.45,Two-day,Cancelled,1153,880,201,2020-11-24,174,Andrewsberg,14591,6,Morgan LLC,New Marktown,2.48
1154,Tyler Chandler,svaughan@example.net,21,Male,Perezmouth,10,Electronics,Laptops,147.87,4.0,20x47x45,1154,12-28-2021,£1516.56,Standard,Delivered,1154,359,230,2022-06-26,102,East Sandramouth,15189,3,Johnson-Rodriguez,Katherineborough,7.4
1155,Michael Barry,williamssusan@example.net,43,Female,Lake Matthew,13,Electronics,Headphones,781.55,34.87,4x23x50,1155,05/12/2021,€850.3,Express,Cancelled,1155,462,198,2021-05-08,52,North Mary,19446,2,Miller-Pearson,Clarkmouth,9.83
1156,Samuel Johnson,barbarahodges@example.net,58,Male,Kathrynside,11,Clothing,Hats,337.46,19.52,20x37x2,1156,2022-04-10,$829.27,Standard,Cancelled,1156,740,176,2021-05-09,220,Lake Holly,9562,5,Morgan LLC,Port Robynmouth,1.23
1157,Mallory Lucas,maddoxamy@example.org,56,Female,Barrettview,48,Clothing,Jeans,859.75,35.96,10x22x28,1157,08-27-2021,$996.42,Two-day,Pending,1157,392,158,2020-10-25,80,Ortegashire,11919,3,Johnson-Rodriguez,Katherineborough,7.4
1158,Emily Nguyen,mmckenzie@example.org,65,Female,Lake Jacob,11,Clothing,Hats,443.82,39.73,4x15x21,1158,01-12-2023,£445.23,Two-day,Delivered,1158,726,192,2021-12-18,192,New Kyle,13661,2,Miller-Pearson,Clarkmouth,9.83
1159,Daniel Thompson,scottdebra@example.org,40,Male,Laneland,4,Clothing,T-Shirts,834.61,5.54,41x45x45,1159,2022-02-12,$1270.04,Two-day,Shipped,1159,849,77,2021-09-01,230,Port Meganport,8951,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
1160,Melanie Travis,grantkeith@example.net,46,Female,Westhaven,12,Clothing,Dresses,962.24,13.73,6x45x4,1160,04-19-2022,$1614.6,Two-day,Delivered,1160,37,414,2022-03-02,168,West Tracey,10014,7,Miller Group,Clarkmouth,6.56
1161,Kenneth Black,iancantrell@example.net,36,Male,New Jeremy,21,Furniture,Sofas,404.5,36.02,40x18x19,1161,2022-01-02,£347.43,Express,Shipped,1161,419,380,2021-12-03,123,Brownport,10349,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
1162,Alejandro Bishop,wrightrobert@example.net,39,Female,North Julieland,21,Furniture,Sofas,364.52,18.99,1x17x4,1162,25/10/2022,£2898.04,Express,Shipped,1162,169,148,2020-10-21,339,Phillipsside,10896,5,Morgan LLC,Port Robynmouth,1.23
1163,Kevin Mendez,moorejennifer@example.com,43,Male,Millerberg,11,Clothing,Hats,514.51,41.46,24x22x10,1163,19/01/2023,$4573.25,Express,Cancelled,1163,682,229,2021-12-16,201,Port Patrickchester,11919,3,Johnson-Rodriguez,Katherineborough,7.4
1164,Louis Woods,dcrosby@example.org,33,Male,Deleonburgh,0,Electronics,Smart Watches,860.76,43.85,22x33x30,1164,06-23-2023,€2308.2,Two-day,Shipped,1164,605,497,2022-07-07,259,Sweeneytown,13411,8,Parks-Gallegos,Jenkinsside,6.82
1165,James Ryan,russellmegan@example.org,66,Female,Martinfort,8,Clothing,Shoes,446.34,9.1,4x50x33,1165,2020-12-04,€517.7,Standard,Shipped,1165,925,294,2021-10-07,486,Lake Walterbury,5608,0,Johnson-Rodriguez,Port Robynmouth,
1166,Lucas Roberts,mendozachristina@example.com,43,Female,East Benjamin,21,Furniture,Sofas,155.3,2.73,2x1x31,1166,20/01/2022,€1848.3,Two-day,Pending,1166,461,19,2021-03-30,138,Johnview,6943,8,Parks-Gallegos,Jenkinsside,6.82
1167,Aaron Baker,williamponce@example.com,48,Male,East Emilyshire,48,Clothing,Jeans,625.3,25.59,27x34x30,1167,2022-05-29,$198.09,Two-day,Shipped,1167,587,140,2020-12-24,260,South Brian,12771,9,Johnson-Rodriguez,Katherineborough,7.81
1168,Tracie Conway,sjones@example.net,33,Female,Phillipsside,16,Furniture,Tables,435.29,16.33,9x9x35,1168,07-04-2021,$4129.95,Two-day,Pending,1168,774,461,2020-12-21,94,Aliciafurt,15318,3,Johnson-Rodriguez,Katherineborough,7.4
1169,Leah Goodwin,josephdavis@example.net,30,Male,East Andretown,2,Electronics,Mobile Phones,24.58,15.64,33x2x2,1169,2023-01-09,£108.49,Express,Pending,1169,663,253,2022-02-27,332,East Richardview,18143,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
1170,Linda Leach,rachel51@example.org,36,Female,Port Susanton,9,Furniture,Beds,181.19,36.86,24x2x20,1170,23/12/2022,€3979.24,Express,Cancelled,1170,10,83,2020-12-27,83,East Travis,11699,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
1171,Amanda Lopez,jessica55@example.org,60,Male,Lake Mary,16,Furniture,Tables,133.5,35.84,43x4x23,1171,27/02/2023,£778.62,Standard,Shipped,1171,970,190,2021-05-05,95,Lake Monique,18830,5,Morgan LLC,Port Robynmouth,1.23
1172,Kristine Cantrell,dana54@example.org,61,Female,Lindseyfort,3,Furniture,Cabinets,650.14,48.72,27x1x34,1172,2023-03-28,$2044.24,Two-day,Delivered,1172,628,403,2022-03-07,199,Port Jonathan,13686,3,Johnson-Rodriguez,Katherineborough,7.4
1173,Melissa Ponce,mjacobs@example.net,37,Female,Lake Nicolemouth,1,Electronics,Cameras,73.32,49.01,40x18x19,1173,03-06-2021,$230.22,Standard,Cancelled,1173,615,381,2022-03-08,253,West Jaredburgh,17353,9,Johnson-Rodriguez,Katherineborough,7.81
1174,Kimberly Ho,scottjones@example.net,44,Female,Smithchester,11,Clothing,Hats,991.35,2.11,47x26x29,1174,12/12/2020,£1347.69,Two-day,Pending,1174,94,382,2022-06-17,189,North Rebecca,15747,0,Johnson-Rodriguez,Port Robynmouth,
1175,Philip Garrison,johnskathleen@example.com,64,Male,South Susan,11,Clothing,Hats,303.43,29.91,15x40x6,1175,12-01-2022,€382.01,Express,Shipped,1175,883,76,2021-01-26,44,Timothyberg,16501,2,Miller-Pearson,Clarkmouth,9.83
1176,Brian Marquez,xlynn@example.net,35,Female,Margaretview,11,Clothing,Hats,771.01,37.49,20x31x43,1176,2023-01-27,$2973.64,Standard,Pending,1176,213,182,2021-12-14,356,Gloverton,19925,7,Miller Group,Clarkmouth,6.56
1177,Douglas Charles,pchambers@example.com,62,Female,Phillipsbury,3,Furniture,Cabinets,490.09,30.49,20x37x25,1177,05-02-2023,$469.64,Two-day,Cancelled,1177,30,448,2022-01-29,36,Hallburgh,13195,0,Johnson-Rodriguez,Port Robynmouth,
1178,Sherry Chavez,lmorales@example.net,49,Female,Leeburgh,1,Electronics,Cameras,954.98,20.8,28x46x7,1178,2022-11-09,£820.9,Standard,Cancelled,1178,213,286,2021-10-17,272,East Brittanyfort,18483,8,Parks-Gallegos,Jenkinsside,6.82
1179,Sharon Brooks,jeremyodonnell@example.org,45,Male,New Scottport,48,Clothing,Jeans,858.72,29.72,18x2x44,1179,2022-10-19,£1921.85,Express,Cancelled,1179,731,398,2020-12-12,436,Lake Eugene,6693,6,Morgan LLC,New Marktown,2.48
1180,Alison Simpson,zsanders@example.net,54,Female,Josephstad,8,Clothing,Shoes,898.95,44.95,26x15x11,1180,28/08/2021,£3866.0,Standard,Delivered,1180,458,196,2021-05-02,186,Port Alanchester,9574,7,Miller Group,Clarkmouth,6.56
1181,Erika Green,garciajennifer@example.org,35,Female,Bennettside,13,Electronics,Headphones,239.3,11.51,10x19x10,1181,11/09/2022,€96.36,Two-day,Cancelled,1181,447,462,2021-04-16,277,South Sarahland,17642,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
1182,Julie Abbott,ejones@example.com,21,Female,New Todd,6,Furniture,Chairs,142.88,2.71,33x35x31,1182,01/06/2022,€4202.35,Standard,Pending,1182,410,161,2020-10-15,79,East Tyler,8422,8,Parks-Gallegos,Jenkinsside,6.82
1183,Michael Clark,jonathansummers@example.net,27,Female,Hallbury,21,Furniture,Sofas,74.87,1.89,11x23x4,1183,2021-05-13,£1554.12,Standard,Delivered,1183,158,110,2021-08-25,123,Brownport,10349,3,Johnson-Rodriguez,Katherineborough,7.4
1184,Robert Patel,grice@example.net,24,Female,West Benjaminton,6,Furniture,Chairs,203.09,31.73,15x4x32,1184,2023-03-10,$357.14,Two-day,Cancelled,1184,382,313,2022-04-24,62,Castilloshire,7702,7,Miller Group,Clarkmouth,6.56
1185,William Wheeler,james80@example.com,56,Female,West Tracy,10,Electronics,Laptops,782.8,36.91,14x21x9,1185,30/01/2022,£1145.0,Two-day,Shipped,1185,77,222,2021-03-05,56,South Kristinmouth,14672,9,Johnson-Rodriguez,Katherineborough,7.81
1186,Misty Williams,hernandezcourtney@example.com,59,Female,Erikaville,48,Clothing,Jeans,215.47,23.22,40x27x14,1186,08-10-2021,€964.36,Two-day,Delivered,1186,239,280,2021-07-05,163,Nicholasborough,15200,8,Parks-Gallegos,Jenkinsside,6.82
1187,Tyler Berg,christopher91@example.com,46,Female,South Yvonnetown,6,Furniture,Chairs,725.63,48.92,30x50x18,1187,2023-03-31,£2032.89,Standard,Cancelled,1187,340,434,2022-07-23,335,New Sandraport,14136,9,Johnson-Rodriguez,Katherineborough,7.81
1188,Nathan Olson,wayne23@example.net,54,Male,Jenniferbury,4,Clothing,T-Shirts,845.82,49.28,43x13x46,1188,12-31-2022,$115.36,Standard,Delivered,1188,503,425,2022-02-21,265,Smithport,6120,5,Morgan LLC,Port Robynmouth,1.23
1189,Mary Ortiz,ljimenez@example.com,57,Female,North Alanhaven,16,Furniture,Tables,579.84,29.32,31x50x34,1189,10-01-2022,$665.8,Express,Cancelled,1189,578,32,2022-04-29,184,Tuckerhaven,16439,8,Parks-Gallegos,Jenkinsside,6.82
1190,Lauren Schwartz,richardsonjustin@example.org,36,Male,Leemouth,21,Furniture,Sofas,94.24,0.65,35x23x27,1190,08/08/2022,€908.5,Standard,Pending,1190,284,101,2021-03-24,215,Lake Robert,7899,3,Johnson-Rodriguez,Katherineborough,7.4
1191,Kent Robinson,elizabeth87@example.net,45,Male,Montesside,10,Electronics,Laptops,799.94,15.74,29x8x32,1191,09-19-2020,€1232.88,Express,Cancelled,1191,891,139,2022-04-03,479,Victortown,17609,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
1192,Travis Barnett,mesparza@example.org,41,Female,Michaelshire,0,Electronics,Smart Watches,122.88,36.14,27x2x38,1192,05-09-2023,$684.63,Two-day,Shipped,1192,718,435,2021-06-11,257,Hawkinsshire,16821,5,Morgan LLC,Port Robynmouth,1.23
1193,Andrew Thomas,markwilliams@example.com,70,Female,Emilyview,10,Electronics,Laptops,702.12,9.97,2x13x16,1193,07-08-2022,£993.26,Standard,Pending,1193,114,177,2020-10-15,392,Port Christopherport,5328,9,Johnson-Rodriguez,Katherineborough,7.81
1194,Lauren Mitchell,lelliott@example.org,52,Male,Haleville,8,Clothing,Shoes,752.21,44.76,9x30x35,1194,2022-04-24,€1365.33,Express,Cancelled,1194,193,384,2021-09-17,485,East Hollyburgh,6763,7,Miller Group,Clarkmouth,6.56
1195,Natasha Wood,qhenderson@example.net,34,Female,Stewartchester,3,Furniture,Cabinets,244.32,22.45,50x8x36,1195,2022-11-11,€1240.42,Standard,Shipped,1195,36,480,2022-01-02,57,Princemouth,6544,2,Miller-Pearson,Clarkmouth,9.83
1196,Jared Washington,summerwhite@example.org,36,Female,South Melaniestad,0,Electronics,Smart Watches,827.57,21.87,50x7x45,1196,05-25-2021,$1929.21,Express,Pending,1196,188,239,2021-07-24,491,Harrismouth,11259,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
1197,James Chang,bduncan@example.org,27,Female,Port Laura,1,Electronics,Cameras,374.68,32.17,32x34x10,1197,17/01/2022,£1503.03,Express,Shipped,1197,831,442,2021-12-02,422,Burnsburgh,9844,2,Miller-Pearson,Clarkmouth,9.83
1198,Pamela White,samantha57@example.org,30,Female,Richardville,11,Clothing,Hats,277.85,43.78,21x36x36,1198,07-06-2021,€2273.96,Two-day,Shipped,1198,868,164,2021-10-05,14,Burtonmouth,15203,2,Miller-Pearson,Clarkmouth,9.83
1199,Valerie Alvarado,johnsondavid@example.com,20,Male,Port Linda,8,Clothing,Shoes,316.09,47.76,47x1x46,1199,04-10-2023,€1572.88,Two-day,Cancelled,1199,453,488,2022-05-07,58,New Amanda,5037,9,Johnson-Rodriguez,Katherineborough,7.81
1200,April Mcmahon,,147,Female,Lake Jeffreyport,48,Clothing©,Jeans,981.55,43.88,45x1x49,1200,2023-07-06,$3444.3,Two-day,Cancelled,1200,654,347,2022-01-11,15,North Jack,19244,7,Miller Group,Clarkmouth,6.56
1201,Angel Stephenson,sarahcontreras@example.org,65,Male,Johnview,3,Furniture,Cabinets,19.17,39.86,5x32x17,1201,09-09-2022,€1282.24,Standard,Delivered,1201,963,332,2021-04-15,206,Port Heatherhaven,17418,2,Miller-Pearson,Clarkmouth,9.83
1202,Yolanda Madden,johnnydoyle@example.net,42,Male,Sandersside,48,Clothing,Jeans,563.01,23.1,32x22x22,1202,03/10/2020,€3878.1,Two-day,Cancelled,1202,204,45,2021-11-28,160,Port Vanessabury,13483,8,Parks-Gallegos,Jenkinsside,6.82
1203,Jacqueline Hurst,vrivera@example.org,19,Female,Jonesberg,16,Furniture,Tables,351.8,24.89,50x21x21,1203,03-07-2021,€1426.76,Two-day,Cancelled,1203,993,227,2021-09-19,464,Lake Elizabethmouth,13033,5,Morgan LLC,Port Robynmouth,1.23
1204,Kristine Marquez,april28@example.com,48,Male,North Henryview,1,Electronics,Cameras,138.23,39.26,31x22x20,1204,06/04/2022,$365.06,Express,Pending,1204,842,288,2021-05-13,172,North Jessefurt,9981,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
1205,Mr. Michael Howard DDS,xpaul@example.com,67,Male,Millerland,48,Clothing,Jeans,228.07,6.26,39x17x34,1205,2022-10-07,$3118.88,Express,Cancelled,1205,265,364,2021-05-11,108,West Jason,7100,9,Johnson-Rodriguez,Katherineborough,7.81
1206,Kelsey Curry,martindavid@example.com,28,Female,West Jamesmouth,11,Clothing,Hats,916.46,1.2,42x7x38,1206,2021-02-18,$1532.44,Two-day,Shipped,1206,148,172,2020-10-24,112,Theodorestad,14749,3,Johnson-Rodriguez,Katherineborough,7.4
1207,Cassidy Ross,wleonard@example.com,33,Male,Perezton,6,Furniture,Chairs,125.76,32.16,33x29x13,1207,2022-11-15,$1465.4,Standard,Shipped,1207,829,445,2022-07-25,492,Cainshire,18296,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
1208,Michael Smith,bradleykrause@example.org,59,Male,Port Lori,12,Clothing,Dresses,980.92,20.69,25x15x28,1208,11-22-2022,£563.28,Two-day,Shipped,1208,133,115,2022-04-28,484,Vanessaton,18454,8,Parks-Gallegos,Jenkinsside,6.82
1209,Wanda Barr,perrytiffany@example.org,49,Male,Lake Keithfort,6,Furniture,Chairs,982.63,25.9,31x16x16,1209,07-27-2023,€2139.1,Express,Pending,1209,817,190,2021-07-20,458,Port Devon,7449,6,Morgan LLC,New Marktown,2.48
1210,Stephen Butler,smanning@example.com,65,Male,Suttonhaven,10,Electronics,Laptops,652.06,7.34,50x45x34,1210,03-15-2021,$1259.32,Two-day,Delivered,1210,24,452,2022-05-14,210,West Geoffrey,14823,5,Morgan LLC,Port Robynmouth,1.23
